302; 1433
602; 1385
902; 1337
1202; 1293
1502; 1251
1802; 1208
2102; 1169
2402; 1132
2702; 1095
3002; 1059
3302; 1025
3602; 992
3902; 960
4202; 928
4502; 900
4802; 871
5102; 842
5402; 815
5702; 789
6002; 764
6302; 740
6602; 717
6902; 693
7202; 672
7502; 651
7802; 630
8102; 610
8402; 592
8702; 572
9002; 554
9302; 537
9602; 521
9902; 505
10202; 489
10502; 474
10802; 459
11102; 444
11402; 431
11702; 418
12002; 404
12302; 392
12602; 380
12902; 369
13202; 356
13502; 345
13802; 336
14102; 325
14402; 315
14702; 306
15002; 297
15302; 287
15602; 279
15902; 270
16202; 262
16502; 253
16802; 246
17102; 240
17402; 232
17702; 225
18002; 218
18302; 212
18602; 206
18902; 199
19202; 194
19502; 187
19802; 182
20102; 177
20402; 172
20702; 166
21002; 161
21302; 157
21602; 152
21902; 147
22202; 142
22502; 139
22802; 136
23102; 132
23402; 127
23702; 124
24002; 120
24302; 117
24602; 114
24902; 110
25202; 107
25502; 104
25802; 100
26102; 98
26402; 96
26702; 93
27002; 90
27302; 87
27602; 85
27902; 83
28202; 80
28502; 78
28802; 76
29102; 74
29402; 72
29702; 70
30002; 68
30302; 66
30602; 64
30902; 62
31202; 61
31502; 59
31802; 58
32102; 55
32402; 54
32702; 53
33002; 52
33302; 49
33602; 49
33902; 48
34202; 46
34502; 45
34802; 44
35102; 43
35402; 42
35702; 41
36002; 40
36302; 39
36602; 37
36902; 37
37202; 36
37502; 35
37802; 35
38102; 33
38402; 32
38702; 32
39002; 31
39302; 30
39602; 29
39902; 29
40202; 27
40502; 27
40802; 28
41102; 25
41402; 25
41702; 25
42002; 24
42302; 24
42602; 24
42902; 23
43202; 22
43502; 22
43802; 21
44102; 20
44402; 20
44702; 20
45002; 20
45302; 19
45602; 19
45902; 17
46202; 18
46502; 17
46802; 17
47102; 17
47402; 16
47702; 16
48002; 16
48302; 16
48602; 16
48902; 15
49202; 14
49502; 14
49802; 15
50102; 14
50402; 13
50702; 13
51002; 12
51302; 13
51602; 13
51902; 12
52202; 12
52502; 12
52802; 11
53102; 11
53402; 11
53702; 11
54002; 12
54302; 11
54602; 10
54902; 10
55202; 10
55502; 9
55802; 10
56102; 9
56402; 9
56702; 9
57002; 9
57302; 9
57602; 8
57902; 8
58202; 8
58502; 8
58802; 8
59102; 8
59402; 8
59702; 8
60002; 8
60302; 8
60602; 8
60902; 8
61202; 7
61502; 8
61802; 8
62102; 7
62402; 6
62702; 7
63002; 7
63302; 6
63602; 7
63902; 7
64202; 6
64502; 6
64802; 7
65102; 6
65402; 6
65702; 6
66002; 6
66302; 6
66602; 6
66902; 4
67202; 5
67502; 5
67802; 6
68102; 5
68402; 5
68702; 4
69002; 5
69302; 5
69602; 4
69902; 5
70202; 5
70502; 5
70802; 6
71102; 5
71402; 4
71702; 4
72002; 4
72302; 5
72602; 4
72902; 4
73202; 4
73519; 4
73802; 4
74102; 4
74402; 4
74702; 4
75002; 4
75302; 4
75602; 4
75902; 4
76202; 4
76502; 4
76802; 4
77102; 3
77402; 4
77702; 4
78002; 4
78302; 4
78602; 4
78902; 4
79202; 4
79502; 4
79802; 3
80102; 4
80402; 4
80702; 4
81002; 3
81302; 4
81602; 4
81902; 4
82202; 4
82502; 4
82802; 4
83102; 4
83402; 4
83702; 3
84002; 3
84302; 4
84602; 3
84902; 3
85202; 4
85502; 4
85802; 4
86102; 4
86402; 4
86702; 4
87002; 4
87302; 4
87602; 4
87902; 3
88202; 3
88502; 3
88802; 4
89102; 4
89402; 3
89702; 3
90002; 3
90302; 3
90602; 3
90902; 3
91202; 4
91502; 3
91802; 3
92102; 3
92402; 3
92702; 3
93002; 3
93302; 4
93602; 2
93902; 4
94202; 2
94502; 3
94802; 3
95102; 3
95402; 4
95702; 3
96002; 3
96302; 2
96602; 3
96902; 3
97202; 3
97502; 3
97802; 3
98102; 3
98402; 3
98702; 3
99002; 2
99302; 2
99602; 3
99902; 3
100202; 3
100502; 3
100802; 3
101102; 3
101402; 3
101702; 2
102002; 3
102302; 3
102602; 3
102902; 3
103202; 3
103502; 3
103802; 2
104102; 3
104402; 3
104702; 3
105002; 1
105302; 3
105602; 3
105902; 2
106202; 2
106502; 2
106802; 3
107102; 2
107402; 3
107702; 2
108002; 2
108302; 3
108602; 3
108902; 3
109202; 2
109502; 2
109802; 1
110102; 2
110402; 1
110702; 3
111002; 2
111302; 2
111602; 3
111902; 3
112202; 2
112502; 2
112802; 2
113102; 3
113402; 2
113702; 1
114002; 2
114302; 1
114602; 3
114902; 2
115202; 2
115502; 2
115802; 1
116102; 2
116402; 2
116702; 3
117002; 3
117302; 3
117602; 2
117902; 1
118202; 2
118502; 1
118802; 1
119102; 3
119402; 3
119702; 2
120002; 2
120302; 2
120602; 3
120902; 3
121202; 1
121502; 2
121802; 3
122102; 2
122402; 2
122702; 2
123002; 2
123302; 1
123602; 2
123902; 1
124202; 2
124502; 1
124802; 2
125102; 2
125402; 1
125702; 2
126002; 1
126302; 2
126602; 1
126902; 1
127202; 2
127502; 2
127802; 2
128102; 2
128402; 1
128702; 1
129002; 2
129302; 1
129602; 1
129902; 1
130202; 2
130502; 1
130802; 2
131102; 3
131402; 2
131702; 2
132002; 1
132302; 1
132602; 1
132902; 2
133202; 2
133502; 1
133802; 2
134102; 2
134402; 1
134702; 1
135002; 1
135302; 2
135602; 2
135902; 2
136202; 1
136502; 2
136802; 2
137102; 1
137402; 1
137702; 1
138002; 1
138302; 1
138602; 1
138902; 2
139202; 2
139502; 1
139802; 1
140102; 1
140402; 2
140702; 1
141002; 1
141302; 1
141602; 1
141902; 0
142202; 1
142502; 1
142802; 2
143102; 0
143402; 2
143702; 1
144002; 1
144302; 2
144602; 2
144902; 1
145202; 1
145502; 2
145802; 1
146102; 1
146402; 2
146702; 1
147002; 1
147302; 1
147602; 1
147902; 1
148202; 2
148502; 2
148802; 1
149102; 2
149402; 1
149702; 2
150002; 1
150302; 1
150602; 1
150902; 1
151202; 1
151502; 1
151802; 1
152102; 1
152402; 1
152702; 2
153002; 0
153302; 1
153602; 1
153902; 2
154202; 1
154502; 1
154802; 2
155102; 1
155402; 1
155702; 2
156002; 1
156302; 1
156602; 1
156902; 1
157202; 1
157502; 1
157802; 1
158102; 2
158402; 2
158702; 1
159002; 1
159302; 1
159602; 1
159902; 1
160202; 1
160502; 1
160802; 1
161102; 1
161402; 1
161702; 2
162002; 2
162302; 1
162602; 1
162902; 2
163202; 2
163502; 1
163802; 1
164102; 1
164402; 1
164702; 1
165002; 1
165302; 1
165602; 1
165902; 1
166202; 2
166502; 1
166802; 1
167102; 1
167402; 1
167702; 1
168002; 0
168302; 0
168602; 2
168902; 1
169202; 1
169502; 2
169802; 1
170102; 1
170402; 1
170702; 1
171002; 1
171302; 1
171602; 1
171902; 1
172202; 1
172502; 2
172802; 1
173102; 1
173402; 1
173702; 1
174002; 1
174302; 1
174602; 1
174902; 0
175202; 1
175502; 1
175802; 1
176102; 2
176402; 1
176702; 1
177002; 2
177302; 1
177602; 1
177902; 2
178202; 1
178502; 1
178802; 1
179102; 1
179402; 1
179702; 1
180002; 1
180302; 1
180602; 1
180902; 1
181202; 1
181502; 1
181802; 1
182102; 0
182402; 2
182702; 1
183002; 1
183302; 1
183602; 2
183902; 1
184202; 1
184502; 0
184802; 1
185102; 2
185402; 0
185702; 1
186002; 1
186302; 1
186602; 2
186902; 1
187202; 1
187502; 1
187802; 1
188102; 1
188402; 1
188702; 1
189002; 1
189302; 1
189602; 1
189902; 0
190202; 1
190502; 1
190802; 1
191102; 1
191402; 1
191702; 1
192002; 1
192302; 1
192602; 0
192902; 0
193202; 1
193502; 1
193802; 1
194102; 1
194402; 1
194702; 1
195002; 1
195302; 1
195602; 2
195902; 1
196202; 0
196502; 1
196802; 1
197102; 0
197402; 1
197702; 1
198002; 0
198302; 2
198602; 1
198902; 0
199202; 1
199502; 2
199802; 1
200102; 1
200402; 1
200702; 1
201002; 1
201302; 1
201602; 1
201902; 1
202202; 1
202502; 1
202802; 1
203102; 0
203402; 1
203702; 1
204002; 0
204302; 0
204602; 0
204902; 1
205202; 2
205502; 1
205802; 1
206102; 0
206402; 1
206702; 1
207002; 1
207302; 1
207602; 1
207902; 0
208202; 1
208502; 1
208802; 1
209102; 1
209402; 1
209702; 1
210002; 1
210302; 0
210602; 1
210902; 0
211202; 1
211502; 1
211802; 0
212102; 0
212402; 0
212702; 1
213002; 1
213302; 1
213602; 0
213902; 0
214202; 1
214502; 1
214802; 1
215102; 1
215402; 1
215702; 1
216002; 0
216302; 0
216602; 1
216902; 1
217202; 0
217502; 1
217802; 1
218102; 1
218402; 1
218702; 1
219002; 1
219302; 1
219602; 0
219902; 1
220202; 1
220502; 0
220802; 1
221102; 1
221402; 0
221702; 1
222002; 0
222302; 1
222602; 1
222902; 0
223202; 0
223502; 1
223802; 1
224102; 1
224402; 1
224702; 1
225002; 1
225302; 1
225602; 1
225902; 1
226202; 0
226502; 1
226802; 1
227102; 1
227402; 0
227702; 1
228002; 1
228302; 0
228602; 1
228902; 1
229202; 0
229502; 0
229802; 1
230102; 0
230402; 0
230702; 1
231002; 1
231302; 0
231602; 1
231902; 0
232206; 1
232502; 1
232802; 0
233102; 1
233402; 0
233702; 1
234002; 1
234302; 1
234602; 0
234902; 0
235202; 1
235502; 1
235802; 1
236102; 0
236402; 2
236702; 1
237002; 0
237302; 0
237602; 1
237902; 0
238202; 1
238502; 1
238802; 1
239102; 0
239402; 1
239702; 0
240002; 0
240302; 0
240602; 0
240902; 1
241202; 1
241502; 0
241802; 1
242102; 1
242402; 1
242702; 1
243002; 1
243302; 1
243602; 1
243902; 1
244202; 0
244502; 0
244802; 0
245102; 0
245402; 1
245702; 0
246002; 1
246302; 1
246602; 1
246902; 0
247202; 0
247502; 0
247802; 0
248102; 0
248402; 1
248702; 1
249002; 1
249302; 1
249602; 1
249902; 0
250202; 1
250502; 1
250802; 1
251102; 0
251402; 1
251702; 1
252009; 0
252302; 1
252602; 2
252902; 0
253202; 0
253502; 1
253802; 0
254102; 0
254402; 1
254702; 1
255002; 0
255302; 0
255602; 1
255902; 0
256202; 0
256502; 0
256802; 1
257102; 1
257402; 1
257702; 1
258002; 1
258302; 1
258602; 0
258902; 1
259202; 0
259502; 0
259802; 1
260102; 0
260402; 0
260702; 0
261002; 0
261302; 0
261602; 1
261902; 0
262202; 1
262502; 1
262802; 1
263102; 0
263402; 0
263702; 1
264002; 0
264302; 1
264602; 0
264902; 1
265202; 1
265502; 1
265802; 0
266102; 0
266402; 1
266702; 0
267002; 0
267302; 0
267602; 1
267902; 0
268202; 0
268502; 1
268802; 0
269102; 1
269402; 1
269702; 1
270002; 1
270302; 1
270602; 0
270902; 1
271202; 1
271502; 1
271802; 0
272102; 1
272402; 0
272702; 0
273002; 1
273302; 0
273602; 0
273902; 0
274202; 0
274502; 0
274802; 1
275102; 1
275402; 1
275702; 0
276002; 0
276302; 0
276602; 1
276902; 1
277202; 0
277502; 0
277802; 0
278102; 1
278402; 1
278702; 1
279002; 0
279302; 0
279602; 1
279902; 0
280202; 1
280502; 1
280802; 1
281102; 0
281402; 1
281702; 0
282002; 1
282302; 0
282602; 1
282902; 1
283202; 0
283502; 1
283802; 0
284102; 0
284402; 0
284702; 1
285002; 0
285302; 1
285602; 0
285902; 1
286202; 1
286502; 1
286802; 1
287102; 0
287402; 1
287702; 0
288002; 1
288302; 0
288602; 1
288902; 1
289202; 0
289502; 1
289802; 0
290102; 0
290402; 0
290702; 1
291002; 1
291302; 1
291629; 1
291902; 0
292202; 0
292502; 0
292802; 1
293102; 1
293402; 0
293702; 0
294002; 0
294302; 0
294602; 0
294902; 1
295202; 0
295502; 1
295802; 0
296102; 1
296402; 1
296702; 1
297002; 1
297302; 1
297602; 1
297902; 0
298202; 0
298502; 1
298802; 0
299102; 0
299402; 1
299702; 1
300002; 0
300302; 0
300602; 0
300902; 1
301202; 0
301502; 0
301802; 1
302102; 0
302402; 0
302702; 0
303002; 0
303302; 0
303602; 0
303902; 1
304202; 1
304502; 1
304802; 0
305102; 0
305402; 1
305702; 1
306002; 1
306302; 0
306602; 0
306902; 0
307202; 0
307502; 0
307802; 1
308102; 1
308402; 1
308702; 1
309002; 0
309302; 0
309602; 0
309902; 0
310202; 1
310502; 0
310802; 0
311102; 0
311431; 1
311702; 1
312002; 1
312302; 1
312602; 1
312902; 0
313202; 0
313502; 1
313802; 0
314102; 1
314402; 1
314702; 0
315002; 0
315302; 0
315602; 0
315902; 0
316202; 0
316502; 1
316802; 0
317102; 0
317402; 0
317702; 0
318002; 0
318302; 1
318602; 1
318902; 1
319202; 0
319502; 1
319802; 0
320102; 0
320402; 0
320702; 0
321002; 0
321302; 1
321602; 0
321902; 1
322202; 1
322502; 2
322802; 1
323102; 1
323402; 0
323702; 0
324002; 1
324302; 0
324602; 0
324902; 1
325202; 0
325502; 1
325802; 0
326102; 0
326402; 0
326702; 0
327002; 1
327302; 0
327602; 1
327902; 1
328202; 1
328502; 1
328802; 0
329102; 0
329402; 1
329702; 1
330002; 1
330302; 0
330602; 0
330902; 0
331201; 0
331502; 1
331802; 1
332102; 0
332402; 2
332702; 0
333002; 1
333302; 1
333602; 0
333902; 0
334202; 0
334502; 1
334802; 0
335102; 1
335402; 0
335702; 0
336002; 1
336302; 0
336602; 0
336902; 1
337202; 1
337502; 1
337802; 0
338102; 1
338402; 1
338702; 0
339002; 0
339302; 0
339602; 1
339902; 0
340202; 0
340502; 1
340802; 1
341102; 0
341402; 1
341702; 1
342002; 0
342302; 1
342602; 0
342902; 0
343202; 0
343502; 0
343802; 0
344102; 1
344402; 0
344702; 1
345002; 0
345302; 0
345602; 0
345902; 0
346202; 0
346502; 0
346802; 1
347102; 1
347402; 0
347702; 1
348002; 0
348302; 0
348602; 1
348902; 0
349202; 0
349502; 1
349802; 1
350102; 0
350402; 0
350702; 0
351002; 0
351302; 0
351602; 0
351902; 0
352202; 1
352502; 0
352802; 1
353102; 1
353402; 1
353702; 0
354002; 0
354302; 1
354602; 0
354902; 0
355202; 0
355502; 0
355802; 1
356102; 0
356402; 1
356702; 0
357002; 0
357302; 0
357602; 0
357902; 1
358202; 0
358502; 0
358802; 1
359102; 1
359402; 1
359702; 0
360002; 0
360302; 0
360602; 0
360902; 1
361202; 0
361502; 0
361802; 1
362102; 0
362402; 0
362702; 1
363002; 0
363302; 0
363602; 0
363902; 0
364202; 0
364502; 0
364802; 1
365102; 0
365402; 1
365702; 0
366002; 0
366302; 0
366602; 1
366902; 0
367202; 1
367502; 0
367802; 1
368102; 1
368402; 0
368702; 1
369002; 0
369302; 0
369602; 0
369902; 0
370202; 0
370502; 0
370802; 1
371102; 0
371402; 1
371702; 0
372002; 1
372302; 0
372602; 0
372902; 0
373202; 0
373502; 0
373802; 0
374102; 0
374402; 1
374702; 0
375002; 0
375302; 0
375602; 0
375902; 0
376202; 0
376502; 0
376802; 1
377102; 1
377402; 1
377702; 0
378002; 0
378302; 0
378602; 1
378902; 1
379202; 0
379502; 0
379802; 0
380102; 0
380402; 1
380702; 0
381002; 1
381302; 0
381602; 0
381902; 1
382202; 0
382502; 0
382802; 0
383102; 0
383402; 0
383702; 0
384002; 0
384302; 0
384602; 1
384902; 1
385202; 0
385502; 0
385802; 1
386102; 1
386402; 1
386702; 0
387002; 0
387302; 0
387602; 1
387902; 0
388202; 1
388502; 1
388802; 0
389102; 1
389402; 1
389702; 0
390002; 0
390302; 0
390620; 0
390902; 0
391202; 1
391502; 1
391802; 0
392102; 1
392402; 1
392702; 0
393002; 0
393302; 0
393602; 0
393902; 0
394202; 0
394502; 0
394802; 0
395102; 0
395402; 0
395702; 0
396002; 1
396302; 0
396602; 1
396902; 1
397202; 0
397502; 0
397802; 1
398102; 0
398402; 1
398702; 1
399002; 1
399302; 0
399602; 0
399902; 0
400202; 0
400502; 1
400802; 0
401102; 1
401402; 0
401702; 0
402002; 0
402302; 0
402602; 1
402902; 0
403202; 1
403502; 1
403802; 0
404102; 0
404402; 0
404702; 0
405002; 1
405302; 0
405602; 0
405902; 0
406202; 0
406502; 0
406802; 0
407102; 0
407402; 0
407702; 0
408002; 0
408302; 0
408602; 0
408902; 0
409202; 0
409502; 0
409802; 0
410102; 0
410436; 1
410702; 0
411002; 1
411302; 1
411602; 1
411902; 1
412202; 1
412502; 0
412802; 0
413102; 0
413402; 0
413702; 0
414002; 1
414302; 0
414602; 0
414902; 0
415202; 0
415502; 0
415802; 0
416102; 0
416402; 0
416702; 1
417002; 0
417302; 0
417602; 0
417902; 0
418202; 0
418502; 0
418802; 0
419102; 0
419402; 0
419702; 1
420002; 0
420302; 0
420602; 1
420902; 0
421202; 0
421502; 1
421802; 1
422102; 0
422402; 0
422702; 0
423002; 0
423302; 0
423602; 0
423902; 1
424202; 1
424502; 0
424802; 0
425102; 1
425402; 1
425702; 0
426002; 0
426302; 0
426602; 1
426902; 1
427202; 1
427502; 0
427802; 0
428102; 0
428402; 0
428702; 0
429002; 1
429302; 0
429602; 0
429902; 0
430235; 0
430502; 0
430802; 1
431102; 1
431402; 1
431702; 1
432002; 0
432302; 1
432602; 0
432902; 0
433202; 0
433502; 1
433802; 0
434102; 1
434402; 1
434702; 1
435002; 1
435302; 1
435602; 0
435902; 0
436202; 0
436502; 0
436802; 0
437102; 0
437402; 1
437702; 0
438002; 0
438302; 0
438602; 1
438902; 0
439202; 0
439502; 0
439802; 1
440102; 1
440402; 0
440702; 1
441002; 0
441302; 0
441602; 0
441902; 0
442202; 1
442502; 0
442802; 0
443102; 0
443402; 1
443702; 0
444002; 0
444302; 0
444602; 0
444902; 0
445202; 0
445502; 1
445802; 1
446102; 1
446402; 0
446702; 0
447002; 0
447302; 0
447602; 1
447902; 0
448202; 0
448502; 0
448802; 0
449102; 1
449402; 0
449702; 0
450040; 1
450302; 1
450602; 0
450902; 0
451202; 0
451502; 1
451802; 0
452102; 1
452402; 1
452702; 0
453002; 0
453302; 0
453602; 0
453902; 0
454202; 0
454502; 1
454802; 1
455102; 0
455402; 1
455702; 0
456002; 0
456302; 1
456602; 0
456902; 0
457202; 1
457502; 0
457802; 0
458102; 0
458402; 0
458702; 0
459002; 0
459302; 1
459602; 0
459902; 1
460202; 0
460502; 0
460802; 1
461102; 0
461402; 0
461702; 0
462002; 0
462302; 0
462602; 1
462902; 0
463202; 0
463502; 0
463802; 0
464102; 0
464402; 0
464702; 0
465002; 0
465302; 0
465602; 0
465902; 0
466202; 1
466502; 0
466802; 0
467102; 1
467402; 0
467702; 0
468002; 1
468302; 1
468602; 1
468902; 1
469202; 0
469502; 0
469823; 1
470102; 0
470402; 0
470702; 0
471002; 0
471302; 1
471602; 1
471902; 0
472202; 0
472502; 0
472802; 0
473102; 0
473402; 0
473702; 0
474002; 0
474302; 0
474602; 0
474902; 0
475202; 0
475502; 0
475802; 0
476102; 0
476402; 1
476702; 1
477002; 0
477302; 0
477602; 1
477902; 0
478202; 0
478502; 0
478802; 0
479102; 0
479402; 0
479702; 0
480002; 0
480302; 0
480602; 1
480902; 0
481202; 0
481502; 0
481802; 0
482102; 1
482402; 0
482702; 0
483002; 0
483302; 0
483602; 0
483902; 0
484202; 0
484502; 0
484802; 1
485102; 0
485402; 0
485702; 0
486002; 0
486302; 0
486602; 0
486902; 0
487202; 0
487502; 0
487802; 0
488102; 0
488402; 1
488702; 0
489002; 0
489302; 0
489602; 0
489902; 0
490202; 1
490502; 0
490802; 0
491102; 1
491402; 0
491702; 0
492002; 1
492302; 0
492602; 1
492902; 0
493202; 0
493502; 0
493802; 0
494102; 0
494402; 0
494702; 0
495002; 1
495302; 0
495602; 0
495902; 1
496202; 0
496502; 0
496802; 0
497102; 0
497402; 0
497702; 0
498002; 0
498302; 0
498602; 0
498902; 1
499202; 0
499502; 0
499802; 0
500102; 0
500402; 1
500702; 0
501002; 0
501302; 1
501602; 0
501902; 0
502202; 0
502502; 0
502802; 0
503102; 0
503402; 0
503702; 0
504002; 0
504302; 0
504602; 0
504902; 0
505202; 1
505502; 0
505802; 0
506102; 1
506402; 0
506702; 0
507002; 1
507302; 1
507602; 1
507902; 0
508202; 1
508502; 1
508802; 0
509102; 0
509402; 0
509702; 0
510002; 0
510302; 0
510602; 0
510902; 0
511202; 0
511502; 0
511802; 0
512102; 0
512402; 0
512702; 1
513002; 1
513302; 1
513602; 0
513902; 0
514202; 0
514502; 0
514802; 0
515102; 0
515402; 0
515702; 1
516002; 0
516302; 0
516602; 1
516902; 0
517202; 0
517502; 0
517802; 0
518102; 0
518402; 0
518702; 1
519002; 1
519302; 1
519602; 0
519902; 1
520202; 0
520502; 0
520802; 0
521102; 0
521402; 0
521702; 0
522002; 0
522302; 0
522602; 1
522902; 0
523202; 1
523502; 0
523802; 0
524102; 0
524402; 0
524702; 0
525002; 0
525302; 0
525602; 0
525902; 0
526202; 1
526502; 0
526802; 1
527102; 0
527402; 0
527702; 0
528002; 1
528302; 0
528602; 0
528902; 0
529202; 0
529502; 1
529802; 0
530102; 1
530402; 1
530702; 0
531002; 0
531302; 0
